Akkermansiaceae [Family],Prevotellaceae [Family],Bacteroidaceae [Family],Muribaculaceae [Family],Marinifilaceae [Family],Tannerellaceae [Family],Rikenellaceae [Family],Desulfovibrionaceae [Family],Deferribacteraceae [Family],Enterobacteriaceae [Family],Butyricicoccaceae [Family],Peptococcaceae [Family],Ruminococcaceae [Family],Acholeplasmataceae [Family],Anaerovoracaceae [Family],Eggerthellaceae [Family],Lachnospiraceae [Family],Bifidobacteriaceae [Family],Sutterellaceae [Family],Monoglobaceae [Family],Oscillospiraceae [Family],Lactobacillaceae [Family],Enterococcaceae [Family],Clostridiaceae [Family],Erysipelotrichaceae [Family],Erysipelatoclostridiaceae [Family]
0,9.378604081,18.66556426,123.9300574,2.518413355,1.392021503,22.52321097,3.55051144,1.764070614,0,6.221270584,1.392021503,8.22542502,1.172392893,0.828164671,0.34821745,221.4089075,0,0,0,33.29630799,28.59812175,0,0.173864063,1.640201132,0
0,12.07710254,18.55449824,141.8531952,2.412565481,2.280297512,25.86627296,3.161641214,0.981014528,0,3.276902556,1.57699796,10.28141029,0.083072935,2.350431265,1.398749729,170.5601666,0,1.431812243,0,28.10296365,25.08491525,0,0,1.692510847,0
0,11.72873679,19.44435414,128.8625413,3.000116972,0.588332587,29.02899424,0.967822209,0.421278502,0,0,1.158877445,5.478214513,0,1.907552683,0,167.1766706,0,3.485738052,2.134257094,22.81122789,37.25998933,0,0.220607807,2.696212064,0
0,11.60023267,19.23969633,141.4637953,3.068202448,2.663818395,31.97418612,1.37115093,1.394961579,0.087804538,0.507658384,0,6.184884072,0.922602236,0.84413062,2.448455767,179.1872427,0,3.285294334,0,22.19075991,31.1225229,0,0.319606152,2.863106966,0.248147188
0,12.42116322,21.97860028,144.9568219,2.977500727,2.145354672,32.12582664,1.908965894,1.81587547,2.677014382,2.717423921,0,4.749533022,0,0,0.935516748,148.2730121,0,0.667252761,0,21.7451472,30.99773533,0,1.046742383,0,0
0,10.65215464,21.50854897,156.1416201,2.931916814,4.226652777,33.71211195,1.596915747,0.986006665,1.755139753,3.261923511,1.408863516,2.357897393,0,1.705129332,0,143.1181441,0,2.048900871,1.177061902,16.80377633,16.21333287,0,1.47555489,0.749617887,0
0,10.72595591,18.12448523,131.185562,1.521169576,2.519698406,14.01211462,4.83695169,0,0.910260493,3.034725716,1.333117344,9.976796858,0.163046092,2.343461296,1.576739427,174.6690817,0,1.715468211,0,32.84735361,27.69959836,0,0,2.873799734,0
5.220580659,17.4558906,21.47135687,145.7267287,2.882063557,4.905840862,30.03756656,1.381505418,1.733440848,0,3.306024377,0,11.83385234,3.199777917,1.904949506,2.51137025,124.9426871,0,2.81481133,0,15.88109475,22.09318635,0,0,3.964282036,2.360338643
0,10.92395161,18.57397099,107.5578377,0,1.408704841,20.90419129,4.997967208,3.018142754,0.109421857,3.292094633,1.27949311,11.68176638,0.109421857,0.78723919,1.408704841,183.757282,0,0,1.208034146,41.0226037,29.2749893,0,0.856636259,1.882489193,0.477146637
0,10.4628181,19.12485072,136.6254674,2.695083155,2.965191914,31.22107436,4.097517045,1.515030534,1.357844951,3.53358739,1.439522982,12.67828682,0,1.40839456,0.89313048,184.198165,0,1.550748617,0.874993179,36.30501287,17.82976125,0,0,1.89165931,0.452136328
0,13.56072791,26.68343227,171.1459297,2.536821785,5.653401163,34.55514827,2.748130878,1.985990826,0,1.528157733,0,4.885352674,1.705088441,0.927383872,1.313046353,105.3875598,0,3.258956502,0,11.89342824,29.50403944,0,0,4.897641105,0.492065801
0,15.59827887,12.91660135,116.9619998,1.975889499,1.464677329,24.16143281,2.921923426,0.576523057,0,3.141472414,1.393284193,12.79082959,0,0,1.295645724,192.3813814,0,2.444238029,0,23.76698038,32.61095016,0,0,2.556505331,0
0,14.08277888,15.0254951,96.04724104,0.674382026,0.531281182,16.25816055,7.659947412,0,0,0,2.360780979,10.34952418,2.620292175,2.942072582,2.095978453,230.400815,0,0,0,37.97803391,32.8965875,0,0,2.541042803,0
0,12.98264397,21.07635451,133.017315,1.820006219,1.224022787,21.27668006,0,0.8726249,0,2.394094039,1.539103833,6.619239181,0.761399265,0,2.865780774,167.8814445,0,3.434517314,1.641757987,23.74745169,35.85199927,0,0,4.221605199,0
0,8.002996985,14.87626823,87.05458107,1.360494889,0.21187218,16.48119039,5.735668903,0.865798648,0,5.873817093,2.089574079,10.17453854,0,2.995473832,2.200600424,254.0833234,0,1.881029327,0,41.92343348,19.68937582,0,0,0,0
0,15.79429378,15.94613821,119.4769916,1.114066593,1.357688675,22.56490041,4.47414535,0,2.037230204,5.152087159,2.235407132,9.415102072,0.144666035,1.187273664,1.302118824,184.880891,0,0.7912932,0,33.95448199,28.31685331,0,0,0.7912932,0
0,12.30772697,21.71005417,146.7665405,3.042558949,2.087047503,29.66801367,2.331500841,0.310555506,0,3.640930999,0.857099213,5.339230205,0,2.755815233,0.310555506,144.9447024,0,0.620710435,1.346647438,21.4807611,43.15021292,0,0.620710435,3.760907853,0
0,14.86961301,18.28065997,122.5540515,2.822671754,1.470745036,30.76667876,0.861317804,1.227122954,1.415175185,4.924278312,0,7.837762664,1.830119037,0,0,171.4795842,0,0,1.293814328,27.78386607,32.29425611,0,1.415175185,1.470745036,0
0,9.16558719,13.62399072,112.1890088,2.200662595,1.412971362,15.97781354,5.363908606,2.001661349,0,4.163790034,0,13.61040855,1.387850911,2.991167631,2.800667658,245.3558399,0,1.776221586,0.973875113,23.48389606,16.71027611,0,0,5.073997349,0
0,12.15383734,16.96173371,119.1957457,1.862923341,3.819175961,27.70644923,6.351833075,2.96153563,0,2.580363214,1.465621544,20.64898855,0,3.599792331,1.862923341,204.2288521,0,2.146498632,0,37.76858111,12.63071801,0,0,3.694848852,0
0,12.12712455,17.15062626,132.7334998,1.493181723,1.526344088,14.33784265,7.500939107,2.5483089,0,4.175790042,1.139541683,18.80235812,0,3.603600509,4.241129194,185.2818384,0,3.3377278,1.720571565,37.50100311,31.6571318,0,0,4.208859867,0
0,12.50617548,16.29020347,145.6768856,2.260683166,1.182479749,16.78890182,5.08361176,2.003460301,0,5.651571206,1.890664807,16.38300459,0,1.683679184,3.19238389,168.7080678,0,3.589382912,0.519185531,40.47875597,28.89179556,0,0,4.110841211,0
0,13.33379552,20.30715002,133.3371473,2.873838329,4.515388359,26.85169936,3.065480731,2.174960473,1.640877987,3.735626706,0,13.55559198,0,1.205559916,1.143039559,180.2316444,0,4.639879459,0.844546571,24.48188051,35.36949723,0,1.372614001,3.151470065,0
0,13.64286667,19.3275617,133.4730512,1.840469905,1.73225632,20.05356146,4.978428106,3.843334947,0,6.677362181,1.938108375,16.67426406,0,1.010121603,3.77857828,152.6218885,0,1.395784084,0,46.42548656,21.84807015,0,0.574803532,4.140487603,0
0,6.942538751,19.90145604,126.4462367,2.491825959,2.765996036,28.11880046,2.394344292,1.55533252,0,2.507699308,1.55533252,5.679185422,1.670845407,0.725187145,1.706563489,186.7505852,0,2.317472572,0.371562423,23.23887369,32.42342826,0,0.708034659,0,0
0,13.88589519,19.92993965,139.8997534,2.993103144,3.19196898,27.23021729,0.297248216,0.732566287,0.843791922,3.075502675,0.94387538,5.916496726,3.593085082,0,0,148.407413,0,4.044877445,0,19.67716495,33.11476936,0,1.562914589,3.162043132,0
0,15.90917636,12.71503154,95.08810465,1.927379983,0.703604552,14.6179899,3.999354504,1.376549025,0,4.615193466,1.747408604,13.59865519,0.852024557,1.627758828,0,211.0014333,0,2.01732822,1.198300793,27.63214812,17.38476481,0,0.620222943,3.975353351,0
0,7.174143901,11.83999372,118.2807724,2.919863588,0.739236902,16.96629499,3.710600585,1.862240644,0,3.401824729,1.335220334,9.61073182,1.706079913,0.387839015,1.386587113,221.3983072,0,1.054317949,0.877387241,31.57974762,31.28401325,0,0.662275861,0.008349394,0
0,16.06501765,23.42113277,120.4396402,2.241111216,5.002261445,31.84935732,2.934235326,0.668714575,3.015751431,2.445206572,1.704806507,14.41757678,0.46804388,1.957739007,1.489695127,94.58037723,0,3.969971799,1.934380948,32.53853524,37.08047707,0,0,2.504925807,0
0,11.4997369,14.73918891,105.6139795,1.952440524,1.563614734,21.2414985,3.803222213,0,0,5.451234887,0.167370042,8.098730698,1.211174095,0.315790048,0.382481422,222.3528951,0,1.543614068,0.445001779,27.04703286,18.13476065,0,0,0.755156707,0
0,9.532027308,11.05007598,114.6171582,1.754264535,0,17.58842614,4.485933917,0,0,6.589815711,0,10.25410596,1.707197024,2.233522924,1.26755511,251.222931,0,0.423850632,0,27.08749119,21.44832789,0,0,1.095018906,0
0,9.702706617,13.05085494,98.64891371,1.02615145,0.438364785,16.27413294,5.193012754,2.047802698,0,6.591441904,0,12.4111397,0.58678479,2.768837998,1.509948402,242.9065617,0,1.509948402,0,31.15502276,15.66642722,0,0,0.354983176,0
0,12.36689144,16.97741827,126.8207454,2.037233761,5.844517562,23.10902648,3.799057842,1.11607684,0,3.42926181,0,10.35321927,1.513378637,2.214685984,0.836491978,197.3901281,0,4.146992028,0.899012335,40.04973159,18.1186414,0,0,5.045028907,0
0,10.56983498,9.952210841,103.5297203,1.940455977,0.172794059,18.00001789,5.247531579,2.868064533,0,2.551842102,0,11.05197892,0.424108487,2.377131954,2.232795186,250.8141279,0,0,0.424108487,34.10469428,23.66087414,0,0,2.906342398,0
0,10.82025055,13.11965698,96.78062624,1.507931234,1.06443873,22.81702598,4.842321418,0.799746176,0,5.979435193,0,13.45627973,2.279972357,1.675500656,1.016810681,225.7832186,0,1.565875741,1.273530528,24.5852458,19.83970233,0,0.011288816,7.139040316,0
0,11.10455975,16.46006679,130.7203241,2.368369749,0.598589187,26.61771163,3.883445411,0.507617408,0,4.25669793,0,8.777412366,0.681970796,0.324352643,2.392989416,187.0042922,0,1.26975746,0.507617408,31.70398871,35.90481953,0,0,4.823508505,0
0,14.09527988,16.93416796,118.9894181,2.775154455,2.509681317,23.30074644,2.54393124,0,1.063062389,2.745449301,1.302292078,10.18915666,1.595279203,1.31610722,0.396583455,181.8430346,0,2.026855455,0.017093834,23.02930243,25.54396025,0,0.948652038,5.38509187,0
0,8.438164444,13.41916982,73.08470752,1.978847008,0.269325637,17.23272885,6.159603997,1.87876355,0,5.56702308,1.857486151,13.41066224,2.259360591,3.398852582,0.620723524,264.9510687,0,0,0,37.81205029,23.01313177,0,0,3.563996137,0
0,11.84841741,19.12721409,166.3163837,0,1.740765954,35.86609193,2.808551218,1.186455218,1.740765954,1.740765954,0.93514079,5.646118473,2.485738202,0.598668553,0,130.8710592,0,2.505738869,0,16.22970197,41.96826942,0,1.109494177,3.584671761,0
0,12.05346678,15.58826604,109.4458221,2.555043891,2.85277157,29.98919985,7.135716206,2.249997531,0,6.046755384,1.043899327,13.03103301,1.164043639,1.236802994,0.749099787,225.8839415,0,1.236802994,0.238274164,27.37206035,12.87562992,0,0,1.396912384,0
0,14.14759968,18.98141442,135.18853,2.603374168,1.778299445,39.67025575,3.546023774,1.059176778,0,2.348844303,0,9.586222819,2.974550203,0.822788,0,162.9168146,0,1.059176778,0.679687156,18.94747955,6.271715664,0,0.822788,0.311962376,0
0,8.506111195,12.96085661,108.6515698,2.211133002,1.067058339,20.51720768,9.348469771,2.568548412,0,2.862686285,1.900978073,17.25747182,0,2.485314236,0.802365785,249.1697198,0,0.250297202,1.416732087,22.82425235,7.694587211,0,0,2.401171012,0
0,15.99756443,19.30787434,138.912836,1.724908023,2.287693386,23.49542007,4.012038663,0.316140806,1.137121359,2.513365384,1.05373975,12.68331199,0,2.642213621,2.06138026,156.1982812,0,1.352232738,0,14.35555862,41.20928479,0,0,7.218666361,0
0,11.6544258,15.43256529,127.4740761,1.603604888,1.874479842,22.27258881,4.516143016,0.841464836,0,1.092779264,2.031048903,10.37933214,0,3.549848041,2.661204645,196.3756703,0,1.728768031,0,17.38555052,36.31795052,0,0.932436614,2.800888704,0
0,17.88810642,17.60602017,136.6157225,2.322776302,1.641325161,35.25478349,8.954954493,1.435473107,0,2.170584486,0,5.162190964,0,1.301513635,3.695121656,181.3525367,0,4.504578854,0,17.17934112,21.39767159,0,0,2.191581172,0
0,10.09128604,13.43172486,136.3937903,0.18163379,0.769420455,18.42615971,4.952252759,1.280246079,0.769420455,3.626989294,0,6.993906778,0,1.127183832,1.58965398,220.7820164,0,1.280246079,0,20.17374628,24.09212371,0,0,1.443875503,0
0,14.90621939,14.0239002,133.9757837,1.067137839,1.506504498,26.49757031,2.817835821,0,1.506504498,1.363403655,1.506504498,12.11284346,0,1.413414075,1.506504498,167.2084295,0,2.118682616,0.744364446,20.84151777,29.94947616,0,0.533055353,7.000592887,0
0,13.34597678,15.76093124,100.6335846,0.962672798,4.336673906,23.89318872,3.045757113,2.061285086,0,2.57211071,1.397990869,5.459993811,0,2.638943387,0,139.3729382,0,2.545655452,0.962672798,10.59518876,6.215893485,0,0,1.700271741,0
0,13.82696204,19.14762906,101.6396056,1.222937145,1.222937145,17.88933181,4.890733439,1.86956431,1.38999123,2.435959785,0,7.923672548,0,2.043917697,1.658255216,117.0765655,0,0,0,13.29568401,27.04513429,0,0,0,0
0,13.82959378,20.0623943,163.7081554,1.702083268,1.543859263,30.19342158,3.814182053,1.284348067,0,0.553460559,1.422498406,5.26294881,0.821724545,2.641267823,1.422498406,145.5381749,0,2.031562469,0,17.08245592,36.18015439,0,0,3.731075042,0
0,12.64014636,15.93712162,116.0007926,0.0301505,1.602547141,23.31649666,7.007817102,0,0,1.922714669,0,11.84961621,0,1.764297496,3.023697894,209.6147762,0,2.051095835,0,22.29871055,24.32575779,0,1.675306496,3.854768218,0
0,12.59364909,18.82509075,112.997666,1.133249868,1.293592518,19.55274049,5.17528937,1.133249868,0,3.340089904,1.968047566,13.88168826,0,1.994447866,1.133249868,209.589761,0,1.04227809,0.705805853,32.81793645,14.00282613,0,0,2.890181343,0
0,10.81806827,24.29513324,115.0113393,3.220604911,0,24.59798209,1.564283412,0.74330286,1.841915149,2.960528104,0,4.361710006,1.289846567,0,1.289846567,168.2153619,0,1.841915149,0,19.96674765,38.23898796,0,0,3.543904619,0
0,9.688624114,13.21942169,97.68121141,2.335958746,0,17.79421561,4.883951946,0.817492612,0,3.246518803,1.725049664,9.50183642,0.900874221,1.564505965,0.079893669,252.1275715,0,0.626437375,0,34.72262365,27.63720486,0,0.626437375,2.834220927,0
0,11.19793847,15.54607046,97.44627425,1.899243227,1.866982365,19.98033582,3.761530747,1.419670147,0,2.825012703,1.687934133,14.35250345,2.046567942,3.0572436,0,212.7452311,0,2.550122965,1.647928799,33.14097683,34.14615538,0,0.800630938,4.26479847,1.367026413
0,10.36793597,14.6014715,98.4978637,3.056525066,1.142875779,21.54098414,2.819360917,1.214334743,0,2.956004918,1.457956825,10.96695454,0,1.394521399,2.423901896,198.4680626,0,1.817330826,1.957912777,26.15876904,39.8271658,0,0,1.457956825,0.41198827
0,12.96186277,16.21476728,125.1304037,2.07349803,1.864406232,19.89697491,5.239896088,1.537193321,0.501101389,3.244869673,2.472653969,15.99905111,0,3.271881904,2.477400665,181.7186416,0,2.393665558,0,33.22216687,21.57379626,0,0,2.993555245,0
0,10.29883126,15.62746859,113.5422544,2.628801604,2.480449905,25.88000132,4.793087149,1.645925268,0,6.879471572,1.090399465,12.63549285,2.483811294,0.67054562,0,200.6525081,0,1.27466057,0.753927228,26.24387757,34.66158249,0,1.709438673,1.825510845,0
0,9.510053736,11.57439131,107.5141084,1.960525098,0.651462085,12.97727467,3.219825297,0,1.868857909,6.809987016,1.694504522,15.02966056,2.121948537,0,0,238.7367898,0,1.11194582,0,44.53597035,20.4064283,0,0.537051733,2.474266176,0
0,9.205039521,11.14317008,142.1113849,1.907138376,1.896833294,13.90158025,6.240136676,1.775802374,0.130646379,2.347871623,0,5.581259376,0,1.309046629,2.870997875,198.022827,1.229258667,2.731630992,0.56596445,20.30083638,33.92191311,0,0.777273544,6.294497885,0
0,9.596681923,14.88913101,96.57872167,2.526044624,1.41444514,19.39362471,6.840042553,2.588564981,0,3.410506466,1.625754233,6.806874248,2.077739357,0.047568864,0,199.7302358,0,1.716340483,0.527141945,38.42340611,23.1795263,0,0,6.081188238,0
0,11.07543367,16.2798267,116.668614,2.42992558,2.785033821,18.78545165,4.19117817,1.991916925,0.484015431,3.975524849,1.826249803,8.137485515,0.550706806,1.211652945,1.130133534,206.0304854,0,1.0085399,0.484015431,31.84792373,26.96582606,0,0.061158581,4.820452801,0
0,10.82339959,20.53663596,115.4069424,2.853500095,0.50530449,17.75747662,2.216094897,0.741693269,0.50530449,3.673196808,0,8.664573573,1.804587475,0.841776727,1.231241494,205.7295023,0,2.329853783,0.841776727,26.36477735,38.32219107,0,1.908128154,4.628469703,0
7.172388096,16.40091696,17.1102226,122.4402467,0,3.370236468,9.581778094,3.008121801,1.198013193,1.945227595,0,0,1.398683889,0,0,1.198013193,46.51843327,0,12.00152292,0,20.38204069,31.12098874,2.932614249,0,5.991965503,3.615909133
4.933544791,17.15258352,10.33622642,118.5948105,0,9.211546116,13.99035999,0,0,15.83300228,0,0,0,0,0,0,18.17199723,0,15.69225777,0,13.44866728,46.784904,4.532418085,1.287224951,9.112559021,7.053808327
2.726316487,16.72204625,20.80461016,85.36220092,0,11.41302588,10.43225856,0,0,16.32223001,0,0,0,0,0,1.368193003,14.24726101,0,14.47842159,0,19.39597111,43.21157484,5.84931054,1.879018627,10.25553596,10.71888665
7.174254387,15.21388651,18.74998056,155.1080329,0,7.730900939,25.59325165,0,0,1.770392311,0,0,2.044829157,0,0,0,38.29239654,0,11.91639002,0,20.17930686,39.31387735,2.259940537,0,6.940577219,3.731228111
5.416232497,13.42473898,10.69647997,128.4688054,1.32077744,3.788876972,14.43626757,6.254392871,3.078635358,0,0,0,2.90318668,0,1.908564105,1.010622512,131.4118461,0,4.612544714,0,33.30425729,21.22347664,3.207847089,0,5.794319184,0
5.772959435,15.66668837,11.77406283,142.1775583,1.828146607,7.829214208,13.72015628,0,0,1.828146607,0,0,2.826675437,0,2.150919999,1.616837513,64.41817794,0,5.915075684,0,21.7235398,43.63232112,2.497196236,2.394542082,6.988569334,0
7.396331213,20.85177347,18.5745509,142.0569271,1.782092965,7.228910197,27.82927917,3.391530877,1.211548106,3.20047564,0,0,2.453261238,0,1.591037728,1.691121186,57.54588995,6.146022039,5.443665409,0,25.51152271,33.52378795,2.990404171,0,6.98538272,2.080585953
6.587425053,15.65204505,7.910877689,89.11103846,0,12.55362344,6.689186677,0,0,13.33412176,0,0,0,0,0,0,8.991495124,8.117788655,11.36692326,0,6.244240998,48.3716371,5.550857977,2.750256219,11.05181562,8.397139461
7.082677338,16.02765693,11.13320604,133.5920465,0,13.29418942,11.03869653,0,0,13.07523257,0,0,0,0,0,0,7.462814638,7.994516512,17.57343679,0,11.91948442,51.8554809,5.252985034,1.845922533,14.28753169,8.996182338
4.583227232,16.57005217,8.208879912,80.23587447,0,12.29316531,9.275991592,0,0,12.02799164,0,0,0,0,0,0.929974955,8.927065134,7.503934413,10.8144944,0,9.996201262,39.51203467,3.93565756,0,7.763653031,8.631152093
6.729128196,16.2397603,11.93364452,87.64345591,0,11.78360861,6.876035945,0,0,14.24887334,0,0,0,0,0,2.369371515,3.857448571,7.903137369,6.817609379,0,0,41.75544681,5.919262537,0,8.324591868,8.627504372
8.262704738,13.10853299,25.99047851,135.7340274,3.13186909,9.229837588,28.27665875,3.585652776,0,0,3.465508464,0,8.647408206,0,0,0,103.1243183,0,2.18031022,0,20.41964659,14.66731446,0,0,7.191458203,0
7.92386039,13.19187694,24.45470757,126.3597164,3.484179432,9.023705869,46.55511984,1.41310614,0,0,4.130005957,0,7.815244823,0,0,0,76.88896715,0,2.315973852,0,19.92316356,12.30318731,0,1.41310614,5.664454451,0
8.041685662,13.43586088,23.82862632,124.7549503,2.359325995,9.121190379,30.20202211,0,0,0,10.364023,0,6.361130128,0,0,0,141.7576548,0,1.433556519,0,23.86991826,10.5298576,0,0,6.319599935,0
7.815493657,14.29974173,21.11906697,149.3420519,2.67157554,9.434665129,27.00671165,2.997972124,0,0,4.259736054,0,9.766857069,0,0,0,82.44415727,0,3.970858524,0,26.00347923,18.11389952,0,1.572963251,5.82221009,0
7.737092449,14.57292778,24.3053749,141.0588722,1.658904265,10.12187738,28.48849054,0,0,0,7.896019932,0,12.25743223,0,0,0,82.71605602,0,5.38096167,0,26.2503839,13.48184016,0,0,7.193046341,0
8.130133726,14.92099283,25.06819029,156.1967336,2.683457065,8.767549295,30.21048672,0,0,0,2.909413558,0,7.898818807,0,0,0,99.3342196,0,5.758194603,0,19.48865097,18.7568716,0,1.639653013,12.5999412,0
0,16.70778311,26.41241299,127.8797304,2.91093039,12.45018335,28.04968988,0,0,0,0,0,2.023627195,0,0,0,45.03897124,0,4.504557696,0,17.03433127,4.810987234,0,0,13.7539012,0
0,19.90844122,20.66665154,113.3982554,0,10.17551669,13.96601745,0,0,0,3.80073138,0,18.47711716,0,0,0,98.18644601,0,1.901613392,0,33.53042323,9.504824416,0,1.515950911,6.832050411,0
1.752665341,20.7321797,22.73439035,110.1596062,1.116676575,10.49206662,20.14313458,0,0,0,3.062586724,0,9.590305569,0,0,0,67.61328306,0,3.962877114,0,15.73154206,11.19211398,0,0,11.26856529,3.124144617
0,19.39916315,23.32018019,128.6311535,0,11.73434004,26.69896376,0,0,0,3.758588196,0,4.279392442,0,0,0,96.75820275,0,4.408895218,0,15.32330255,8.921956514,0,0,4.776619998,0
0,16.1069068,21.87986145,121.0730477,3.078641105,8.32235678,22.47531014,0,0,0,4.610414432,0,13.27355284,0,0,0,123.9123259,0,7.122886256,0,17.81077904,14.65697448,0,0,2.85824104,0
10.04707168,0,0,0,0,0,0,10.2391111,5.934487002,13.69484948,0,0,0,4.906799953,0,0,0,0,9.157535965,0,0,31.48951603,0,0,0,0
9.917212026,0,0,0,0,0,0,9.944950022,6.28554358,7.350586283,0,0,0,5.197875313,0,0,12.23528826,0,7.642547952,0,0,32.19400803,0,0,0,0
9.870381502,0,0,0,0,0,0,10.55506291,6.008445798,14.00278232,0,0,0,3.035382325,0,0,0,0,9.418852206,0,0,36.66566339,0,0,0,0
9.896930411,0,0,0,0,0,0,10.3228743,5.297516835,13.368076,0,0,0,1.870723906,0,0,0,0,12.31262945,0,0,37.23699514,0,0,0,0
9.240581752,0,0,0,0,0,0,9.697830659,5.186932674,13.13314136,0,0,0,3.341105984,0,0,0,0,8.635421419,0,0,25.35490361,0,0,0,0
9.485154086,0,0,0,0,0,0,9.706672647,5.176705333,13.36697068,0,0,0,2.628082869,0,0,7.501671828,0,5.356967157,0,0,34.84708261,0,0,0,0
9.530579287,0,0,0,0,0,0,10.10347075,5.247560838,13.39406101,0,0,0,4.847960849,0,0,0,0,5.452500483,0,0,30.61239987,0,0,0,0
9.394086188,0,0,0,0,0,0,13.93952093,5.104856079,7.394351389,0,0,0,6.600427044,0,0,0,0,7.172323017,0,0,34.89204085,0,0,0,0
9.761271379,0,0,0,0,7.711426152,0,10.43598009,5.061663124,13.32673392,0,0,0,2.505804739,0,0,0,0,9.622954332,0,0,35.32970271,0,0,0,0
9.999276299,0,0,0,0,8.380043409,0,13.67263508,4.765153954,14.15822358,0,0,0,5.485534285,0,0,3.167911315,0,5.957401848,0,0,25.96144824,0,0,0,0
9.904786931,0,0,0,0,6.948154815,0,14.17221891,5.028683747,13.34829017,0,0,0,3.682663285,0,0,0,0,9.425383219,0,0,34.45997571,0,0,0,0
9.816502681,0,0,0,0,0,0,13.06927292,4.593816305,13.64417717,0,0,0,2.70386481,0,0,0,0,8.197042785,0,0,30.82585248,0,0,0,0
